target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C71713,1,,,,CCI,O=C(CCl)c1ccc(O)cc1O,CCOc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C71714,1,,,,CCI,O=C(CCl)c1ccc(O)cc1O,CCOc1cc(O)ccc1C(=O)CCl,Williamson_ether_synthesis,,
C71716,1,,,,CCI,O=C(CCl)c1ccc(O)c(O)c1,CCOc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C71717,1,,,,CCI,O=C(CCl)c1ccc(O)c(O)c1,CCOc1cc(C(=O)CCl)ccc1O,Williamson_ether_synthesis,,
C71718,1,,,,O=CCI,O=C(CCl)c1ccc(O)cc1,O=CCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C93407,1,,,,O=C(O)CS,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)CS)cc1Cl,Amidation,,
C71719,1,,,,ClCCI,O=C(CCl)c1ccc(O)cc1,O=C(CCl)c1ccc(OCCCl)cc1,Williamson_ether_synthesis,,
C93952,1,,,,COCC(=O)O,CC(=O)c1ccc(N)cc1Cl,COCC(=O)Nc1ccc(C(C)=O)c(Cl)c1,Amidation,,
C65303,1,,,,CCC(=O)c1ccc(O)cc1,C#CCCI,C#CCCOc1ccc(C(=O)CC)cc1,Williamson_ether_synthesis,,
C65304,1,,,,O=C1CCc2cc(O)ccc21,C#CCCI,C#CCCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C99624,1,,,,O=C(O)CO,Nc1ccc(C=O)cc1,O=Cc1ccc(NC(=O)CO)cc1,Amidation,,
C71725,1,,,,BrCCI,O=C(CCl)c1ccc(O)cc1,O=C(CCl)c1ccc(OCCBr)cc1,Williamson_ether_synthesis,,
C93422,1,,,,O=C(O)CCl,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)CCl)cc1Cl,Amidation,,
C76100,1,,,,CC(=O)O,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,CC(=O)N1CCC(C(=O)c2ccc3c(c2)CC(=O)N3)CC1,Amidation,,
C89895,1,,,,ClCCBr,O=Cc1cc(Cl)c(O)c(Br)c1,O=Cc1cc(Cl)c(OCCCl)c(Br)c1,Williamson_ether_synthesis,,
C106379,1,,,,O=C(O)CO,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CO,Amidation,,
C82857,1,,,,NCCCI,CC(=O)c1ccc(O)c(F)c1,CC(=O)c1ccc(OCCCN)c(F)c1,Williamson_ether_synthesis,,
C71730,1,,,,N#CCI,O=C(CCl)c1ccc(O)cc1,N#CCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C99640,1,,,,O=C(O)CCl,Nc1ccc(C=O)cc1,O=Cc1ccc(NC(=O)CCl)cc1,Amidation,,
C99641,1,,,,O=C(O)CS,Nc1ccc(C=O)cc1,O=Cc1ccc(NC(=O)CS)cc1,Amidation,,
C86058,1,,,,CCCCI,COc1cc(C(C)=O)ccc1O,CCCCOc1ccc(C(C)=O)cc1OC,Williamson_ether_synthesis,,
C71732,1,,,,O=C(CCl)c1ccc(O)cc1,FCCBr,O=C(CCl)c1ccc(OCCF)cc1,Williamson_ether_synthesis,,
C82861,1,,,,C=C(Cl)CI,CC(=O)c1ccc(O)c(F)c1,C=C(CI)Oc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C99645,1,,,,NCC(=O)O,Nc1ccc(C=O)cc1,NCC(=O)Nc1ccc(C=O)cc1,Amidation,,
C99651,1,,,,CC(=O)O,NNc1ccc(C(N)=O)cc1,CC(=O)N(N)c1ccc(C(N)=O)cc1,Amidation,,
C64791,1,,,,CCC(=O)c1ccc(O)cc1,CCCCI,CCCCOc1ccc(C(=O)CC)cc1,Williamson_ether_synthesis,,
C64792,1,,,,O=C1CCc2cc(O)ccc21,CCCCI,CCCCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C99656,1,,,,NC(=O)C(=O)O,Nc1ccc(C=O)cc1,NC(=O)C(=O)Nc1ccc(C=O)cc1,Amidation,,
C107428,1,,,,O=C(O)C1CNC1,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)C1CNC1,Amidation,,
C91717,1,,,,C=C(Br)CI,O=Cc1cc(Cl)c(O)c(Br)c1,C=C(Br)COc1c(Cl)cc(C=O)cc1Br,Williamson_ether_synthesis,,
C91718,1,,,,C=C(Br)CI,O=Cc1cc(Cl)c(O)c(Br)c1,C=C(CI)Oc1c(Cl)cc(C=O)cc1Br,Williamson_ether_synthesis,,
C99664,1,,,,CC(=O)O,NNc1ccc(C(N)=O)cc1,CC(=O)NNc1ccc(C(N)=O)cc1,Amidation,,
C82876,1,,,,NCCCI,CC(=O)c1ccc(O)c(N)c1,CC(=O)c1ccc(OCCCN)c(N)c1,Williamson_ether_synthesis,,
C68702,1,,,,O=C1CCCCc2cc(O)ccc21,C=C(Br)CI,C=C(Br)COc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C75621,1,,,,O=C(O)C1CCCS1,Nc1ccc2c(c1)C(=O)C(Cl)=C(Cl)C2=O,O=C1C(Cl)=C(Cl)C(=O)c2cc(NC(=O)C3CCCS3)ccc21,Amidation,,
C95547,1,,,,COCC(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,COCC(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,Amidation,,
C71757,1,,,,FCCI,O=C(CCl)c1ccc(O)cc1O,O=C(CCl)c1ccc(OCCF)cc1O,Williamson_ether_synthesis,,
C71758,1,,,,FCCI,O=C(CCl)c1ccc(O)cc1O,O=C(CCl)c1ccc(O)cc1OCCF,Williamson_ether_synthesis,,
C71759,1,,,,FCCI,O=C(CCl)c1ccc(O)c(O)c1,O=C(CCl)c1ccc(OCCF)c(O)c1,Williamson_ether_synthesis,,
C67789,1,,,,C=C(Cl)CI,O=C1CCCCc2cc(O)ccc21,C=C(CI)Oc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C71760,1,,,,FCCI,O=C(CCl)c1ccc(O)c(O)c1,O=C(CCl)c1ccc(O)c(OCCF)c1,Williamson_ether_synthesis,,
C82462,1,,,,N#CCI,CC(=O)c1ccc(O)c(F)c1,CC(=O)c1ccc(OCC#N)c(F)c1,Williamson_ether_synthesis,,
C71762,1,,,,C=C(Cl)CI,O=C(CCl)c1ccc(O)cc1,C=C(CI)Oc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C100766,1,,,,O=C(O)CCl,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(N(N)C(=O)CCl)cc1,Amidation,,
C100767,1,,,,O=C(O)CCl,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(NNC(=O)CCl)cc1,Amidation,,
C82464,1,,,,N#CCI,CC(=O)c1ccc(O)c(N)c1,CC(=O)c1ccc(OCC#N)c(N)c1,Williamson_ether_synthesis,,
C105901,1,,,,CC(=O)O,CN(C)C(=O)c1ccc2c(c1)CCN2,CC(=O)N1CCc2cc(C(=O)N(C)C)ccc21,Amidation,,
C93473,1,,,,N#CCC(=O)O,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)CC#N)cc1,Amidation,,
C106424,1,,,,NCC(=O)O,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CN,Amidation,,
C65879,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,NCCCI,CCC(=O)c1ccc(OCCCN)c(Cl)c1,Williamson_ether_synthesis,,
C107461,1,,,,NC(CCl)C(=O)O,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)C(N)CCl,Amidation,,
C66305,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,C=C(Br)CI,C=C(Br)COc1ccc(C(=O)CC)cc1Cl,Williamson_ether_synthesis,,
C67318,1,,,,FCCI,O=C1CCCCc2cc(O)ccc21,O=C1CCCCc2cc(OCCF)ccc21,Williamson_ether_synthesis,,
C93486,1,,,,NC(=O)C(=O)O,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)C(N)=O)cc1,Amidation,,
C71787,1,,,,NCCCI,O=C(CCl)c1ccc(O)cc1,NCCCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C82484,1,,,,BrCCI,CC(=O)c1ccc(O)c(F)c1,CC(=O)c1ccc(OCCBr)c(F)c1,Williamson_ether_synthesis,,
C106976,1,,,,COCC(=O)O,CN(C)C(=O)c1ccc2c(c1)CCN2,COCC(=O)N1CCc2cc(C(=O)N(C)C)ccc21,Amidation,,
C93518,1,,,,O=C(O)CO,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)CO)cc1Cl,Amidation,,
C71802,1,,,,CCCCI,O=C(CCl)c1ccc(O)cc1,CCCCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C71803,1,,,,C#CCCI,O=C(CCl)c1ccc(O)cc1,C#CCCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C82492,1,,,,BrCCI,CC(=O)c1ccc(O)c(N)c1,CC(=O)c1ccc(OCCBr)c(N)c1,Williamson_ether_synthesis,,
C71807,1,,,,N#CCCI,O=C(CCl)c1ccc(O)cc1,N#CCCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C82923,1,,,,CC=CCI,CC(=O)c1ccc(O)c(F)c1,CC=CCOc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C82924,1,,,,CC=CCI,CC(=O)c1ccc(O)c(N)c1,CC=CCOc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C71811,1,,,,CC=CCI,O=C(CCl)c1ccc(O)cc1,CC=CCOc1ccc(C(=O)CCl)cc1,Williamson_ether_synthesis,,
C90928,1,,,,N#CCBr,O=Cc1cc(Cl)c(O)c(Br)c1,N#CCOc1c(Cl)cc(C=O)cc1Br,Williamson_ether_synthesis,,
C104415,1,,,,COCC(=O)O,NNc1ccc(C(N)=O)cc1,COCC(=O)NNc1ccc(C(N)=O)cc1,Amidation,,
C100836,1,,,,O=C(O)CS,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(N(N)C(=O)CS)cc1,Amidation,,
C100837,1,,,,O=C(O)CS,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(NNC(=O)CS)cc1,Amidation,,
C104425,1,,,,COCC(=O)O,NNc1ccc(C(N)=O)cc1,COCC(=O)N(N)c1ccc(C(N)=O)cc1,Amidation,,
C70263,1,,,,O=C1CCCCc2cc(O)ccc21,CC=CCI,CC=CCOc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C66379,1,,,,CCC(=O)c1ccc(O)cc1,COCCCI,CCC(=O)c1ccc(OCCCOC)cc1,Williamson_ether_synthesis,,
C66380,1,,,,O=C1CCc2cc(O)ccc21,COCCCI,COCCCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C70277,1,,,,O=C1CCCCc2cc(O)ccc21,N#CCCI,N#CCCOc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C86696,1,,,,CC=CCI,COc1cc(C(C)=O)ccc1O,CC=CCOc1ccc(C(C)=O)cc1OC,Williamson_ether_synthesis,,
C82232,1,,,,CC(=O)c1ccc(O)cc1,FCCBr,CC(=O)c1ccc(OCCF)cc1,Williamson_ether_synthesis,,
C83820,1,,,,FCCI,COc1cc(C(C)=O)ccc1O,COc1cc(C(C)=O)ccc1OCCF,Williamson_ether_synthesis,,
C82234,1,,,,O=CCI,CC(=O)c1ccc(O)cc1,CC(=O)c1ccc(OCC=O)cc1,Williamson_ether_synthesis,,
C72328,1,,,,CC=CCI,O=C(CCl)c1ccc(O)c(O)c1,CC=CCOc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C82239,1,,,,N#CCI,CC(=O)c1ccc(O)cc1,CC(=O)c1ccc(OCC#N)cc1,Williamson_ether_synthesis,,
C101899,1,,,,C=C(Cl)C(=O)O,NNc1ccc(C(N)=O)cc1,C=C(Cl)C(=O)NNc1ccc(C(N)=O)cc1,Amidation,,
